"lg" "pos1" "pos2" "study" "fst.outlier" "dxy.outlier"
"500" 7 9825000 9899999 "benlim" TRUE TRUE
"501" 7 9900000 9974999 "benlim" FALSE TRUE
"502" 7 12150000 12224999 "benlim" TRUE FALSE
"503" 7 12225000 12299999 "benlim" TRUE FALSE
"504" 7 12300000 12374999 "benlim" TRUE FALSE
"505" 7 12450000 12524999 "benlim" TRUE TRUE
"506" 7 12525000 12599999 "benlim" TRUE FALSE
"507" 7 12750000 12824999 "benlim" TRUE FALSE
"508" 7 13200000 13274999 "benlim" FALSE TRUE
"509" 7 13875000 13949999 "benlim" TRUE TRUE
"510" 7 13950000 14024999 "benlim" TRUE FALSE
"511" 7 14025000 14099999 "benlim" TRUE FALSE
"512" 7 14100000 14174999 "benlim" TRUE FALSE
"513" 7 14325000 14399999 "benlim" TRUE FALSE
"514" 7 14550000 14624999 "benlim" TRUE FALSE
"515" 7 14625000 14699999 "benlim" TRUE FALSE
"516" 7 14700000 14774999 "benlim" TRUE TRUE
"517" 7 14775000 14849999 "benlim" TRUE TRUE
"518" 7 15000000 15074999 "benlim" TRUE FALSE
"519" 7 15075000 15149999 "benlim" TRUE FALSE
"520" 7 15150000 15224999 "benlim" TRUE TRUE
"521" 7 15450000 15524999 "benlim" TRUE FALSE
"522" 7 15525000 15599999 "benlim" TRUE FALSE
"523" 7 16275000 16349999 "benlim" TRUE FALSE
"524" 7 16575000 16649999 "benlim" TRUE FALSE
"525" 7 17175000 17249999 "benlim" TRUE FALSE
"526" 7 17250000 17324999 "benlim" TRUE FALSE
"527" 7 17400000 17474999 "benlim" TRUE FALSE
"528" 7 17550000 17624999 "benlim" TRUE FALSE
"529" 7 17625000 17699999 "benlim" TRUE FALSE
"530" 7 17700000 17774999 "benlim" FALSE TRUE
"531" 7 17775000 17849999 "benlim" TRUE FALSE
"532" 7 17850000 17924999 "benlim" TRUE FALSE
"533" 7 17925000 17999999 "benlim" TRUE TRUE
"534" 7 18000000 18074999 "benlim" TRUE FALSE
"535" 7 18075000 18149999 "benlim" FALSE TRUE
"536" 7 18150000 18224999 "benlim" FALSE TRUE
"537" 7 19500000 19574999 "benlim" FALSE TRUE
"538" 7 19800000 19874999 "benlim" FALSE TRUE
"539" 7 19875000 19949999 "benlim" FALSE TRUE
"540" 7 20025000 20099999 "benlim" FALSE TRUE
"541" 7 20700000 20774999 "benlim" TRUE TRUE
"542" 7 21150000 21224999 "benlim" TRUE FALSE
"543" 7 21225000 21299999 "benlim" TRUE FALSE
"544" 8 6000000 6074999 "benlim" FALSE TRUE
"545" 8 7050000 7124999 "benlim" TRUE TRUE
"546" 8 7125000 7199999 "benlim" FALSE TRUE
"547" 8 7350000 7424999 "benlim" FALSE TRUE
"548" 8 7950000 8024999 "benlim" FALSE TRUE
"549" 8 8100000 8174999 "benlim" TRUE TRUE
"550" 8 8175000 8249999 "benlim" TRUE TRUE
"551" 8 8475000 8549999 "benlim" TRUE TRUE
"552" 8 8550000 8624999 "benlim" TRUE FALSE
"553" 8 8700000 8774999 "benlim" FALSE TRUE
"554" 8 9225000 9299999 "benlim" TRUE TRUE
"555" 8 9375000 9449999 "benlim" FALSE TRUE
"556" 8 9450000 9524999 "benlim" TRUE FALSE
"557" 8 9525000 9599999 "benlim" TRUE FALSE
"558" 8 11325000 11399999 "benlim" TRUE FALSE
"559" 8 11625000 11699999 "benlim" FALSE TRUE
"560" 8 12225000 12299999 "benlim" TRUE FALSE
"561" 8 15675000 15749999 "benlim" FALSE TRUE
"562" 9 1275000 1349999 "benlim" FALSE TRUE
"563" 9 2550000 2624999 "benlim" FALSE TRUE
"564" 9 2700000 2774999 "benlim" FALSE TRUE
"565" 9 3300000 3374999 "benlim" FALSE TRUE
"566" 9 8175000 8249999 "benlim" FALSE TRUE
"567" 9 8475000 8549999 "benlim" FALSE TRUE
"568" 9 8550000 8624999 "benlim" TRUE FALSE
"569" 9 8775000 8849999 "benlim" FALSE TRUE
"570" 9 8850000 8924999 "benlim" FALSE TRUE
"571" 9 9000000 9074999 "benlim" TRUE TRUE
"572" 9 9825000 9899999 "benlim" TRUE FALSE
"573" 9 9975000 10049999 "benlim" TRUE FALSE
"574" 9 10050000 10124999 "benlim" TRUE FALSE
"575" 9 10575000 10649999 "benlim" TRUE FALSE
"576" 9 10800000 10874999 "benlim" FALSE TRUE
"577" 9 11625000 11699999 "benlim" TRUE TRUE
"578" 9 11850000 11924999 "benlim" TRUE FALSE
"579" 9 12150000 12224999 "benlim" TRUE TRUE
"580" 9 12900000 12974999 "benlim" TRUE FALSE
"581" 10 375000 449999 "benlim" FALSE TRUE
"582" 10 825000 899999 "benlim" FALSE TRUE
"583" 10 3075000 3149999 "benlim" FALSE TRUE
"584" 10 8925000 8999999 "benlim" FALSE TRUE
"585" 10 13200000 13274999 "benlim" FALSE TRUE
"586" 10 14400000 14474999 "benlim" FALSE TRUE
"587" 11 3150000 3224999 "benlim" FALSE TRUE
"588" 11 6375000 6449999 "benlim" FALSE TRUE
"589" 11 6975000 7049999 "benlim" FALSE TRUE
"590" 11 9750000 9824999 "benlim" FALSE TRUE
"591" 11 11550000 11624999 "benlim" FALSE TRUE
"592" 12 8925000 8999999 "benlim" FALSE TRUE
"593" 12 9450000 9524999 "benlim" FALSE TRUE
"594" 12 10050000 10124999 "benlim" TRUE FALSE
"595" 12 10125000 10199999 "benlim" TRUE FALSE
"596" 12 11025000 11099999 "benlim" FALSE TRUE
"597" 12 11100000 11174999 "benlim" TRUE FALSE
"598" 12 11250000 11324999 "benlim" TRUE FALSE
"599" 12 12075000 12149999 "benlim" TRUE TRUE
"600" 12 12225000 12299999 "benlim" TRUE FALSE
"601" 12 12300000 12374999 "benlim" TRUE TRUE
"602" 12 12375000 12449999 "benlim" FALSE TRUE
"603" 12 12525000 12599999 "benlim" TRUE FALSE
"604" 12 12600000 12674999 "benlim" TRUE TRUE
"605" 12 12750000 12824999 "benlim" TRUE TRUE
"606" 12 13425000 13499999 "benlim" FALSE TRUE
"607" 12 13875000 13949999 "benlim" TRUE FALSE
"608" 12 15525000 15599999 "benlim" TRUE FALSE
"609" 13 375000 449999 "benlim" FALSE TRUE
"610" 13 6900000 6974999 "benlim" FALSE TRUE
"611" 13 10125000 10199999 "benlim" FALSE TRUE
"612" 13 10200000 10274999 "benlim" TRUE FALSE
"613" 13 10350000 10424999 "benlim" TRUE FALSE
"614" 13 10575000 10649999 "benlim" FALSE TRUE
"615" 13 11475000 11549999 "benlim" TRUE FALSE
"616" 13 11625000 11699999 "benlim" TRUE FALSE
"617" 14 4950000 5024999 "benlim" FALSE TRUE
"618" 15 8325000 8399999 "benlim" FALSE TRUE
"619" 15 9600000 9674999 "benlim" TRUE FALSE
"620" 15 12900000 12974999 "benlim" FALSE TRUE
"621" 16 5850000 5924999 "benlim" TRUE FALSE
"622" 16 6000000 6074999 "benlim" TRUE TRUE
"623" 16 6075000 6149999 "benlim" TRUE TRUE
"624" 16 11775000 11849999 "benlim" FALSE TRUE
"625" 16 15525000 15599999 "benlim" FALSE TRUE
"626" 16 17025000 17099999 "benlim" FALSE TRUE
"627" 17 6300000 6374999 "benlim" TRUE FALSE
"628" 17 7500000 7574999 "benlim" FALSE TRUE
"629" 17 7875000 7949999 "benlim" TRUE FALSE
"630" 17 14025000 14099999 "benlim" FALSE TRUE
"631" 18 825000 899999 "benlim" FALSE TRUE
"632" 18 3300000 3374999 "benlim" FALSE TRUE
"633" 18 5550000 5624999 "benlim" TRUE FALSE
"634" 18 5775000 5849999 "benlim" TRUE FALSE
"635" 19 300000 374999 "benlim" FALSE TRUE
"636" 19 2700000 2774999 "benlim" FALSE TRUE
"637" 19 3000000 3074999 "benlim" FALSE TRUE
"638" 19 3675000 3749999 "benlim" FALSE TRUE
"639" 19 6000000 6074999 "benlim" FALSE TRUE
"640" 19 6375000 6449999 "benlim" FALSE TRUE
"641" 19 6825000 6899999 "benlim" FALSE TRUE
"642" 19 8625000 8699999 "benlim" TRUE FALSE
"643" 19 8775000 8849999 "benlim" TRUE FALSE
"644" 19 9000000 9074999 "benlim" TRUE FALSE
"645" 19 9150000 9224999 "benlim" TRUE FALSE
"646" 19 9225000 9299999 "benlim" TRUE FALSE
"647" 19 9375000 9449999 "benlim" TRUE FALSE
"648" 19 9450000 9524999 "benlim" TRUE FALSE
"649" 19 9600000 9674999 "benlim" TRUE FALSE
"650" 19 9900000 9974999 "benlim" TRUE FALSE
"651" 19 10200000 10274999 "benlim" TRUE FALSE
"652" 19 10275000 10349999 "benlim" TRUE FALSE
"653" 19 10350000 10424999 "benlim" TRUE TRUE
"654" 19 10575000 10649999 "benlim" TRUE TRUE
"655" 19 10650000 10724999 "benlim" TRUE TRUE
"656" 19 10800000 10874999 "benlim" TRUE FALSE
"657" 19 10875000 10949999 "benlim" TRUE FALSE
"658" 19 11025000 11099999 "benlim" FALSE TRUE
"659" 19 11850000 11924999 "benlim" FALSE TRUE
"660" 19 12300000 12374999 "benlim" FALSE TRUE
"661" 19 12375000 12449999 "benlim" FALSE TRUE
"662" 19 12900000 12974999 "benlim" FALSE TRUE
"663" 19 13125000 13199999 "benlim" FALSE TRUE
"664" 19 13275000 13349999 "benlim" FALSE TRUE
"665" 19 13350000 13424999 "benlim" FALSE TRUE
"666" 19 13425000 13499999 "benlim" FALSE TRUE
"667" 19 13500000 13574999 "benlim" FALSE TRUE
"668" 19 13800000 13874999 "benlim" FALSE TRUE
"669" 19 14025000 14099999 "benlim" TRUE FALSE
"670" 19 14550000 14624999 "benlim" FALSE TRUE
"671" 19 14625000 14699999 "benlim" FALSE TRUE
"672" 19 14700000 14774999 "benlim" FALSE TRUE
"673" 19 15000000 15074999 "benlim" FALSE TRUE
"674" 19 15450000 15524999 "benlim" FALSE TRUE
"675" 19 15600000 15674999 "benlim" NA TRUE
"676" 19 15975000 16049999 "benlim" FALSE TRUE
"677" 19 16050000 16124999 "benlim" FALSE TRUE
"678" 19 16350000 16424999 "benlim" FALSE TRUE
"679" 19 16725000 16799999 "benlim" FALSE TRUE
"680" 19 17325000 17399999 "benlim" FALSE TRUE
"681" 19 17400000 17474999 "benlim" FALSE TRUE
"682" 19 17550000 17624999 "benlim" FALSE TRUE
"683" 19 17775000 17849999 "benlim" FALSE TRUE
"684" 19 18600000 18674999 "benlim" FALSE TRUE
"685" 19 19200000 19274999 "benlim" FALSE TRUE
"686" 19 19275000 19349999 "benlim" FALSE TRUE
"687" 19 19425000 19499999 "benlim" FALSE TRUE
"688" 20 5100000 5174999 "benlim" FALSE TRUE
"689" 20 6525000 6599999 "benlim" FALSE TRUE
"690" 20 7875000 7949999 "benlim" FALSE TRUE
"691" 20 7950000 8024999 "benlim" TRUE TRUE
"692" 20 8175000 8249999 "benlim" TRUE FALSE
"693" 20 8250000 8324999 "benlim" TRUE FALSE
"694" 20 8475000 8549999 "benlim" FALSE TRUE
"695" 20 8700000 8774999 "benlim" TRUE FALSE
"696" 20 8775000 8849999 "benlim" FALSE TRUE
"697" 20 8850000 8924999 "benlim" FALSE TRUE
"698" 20 9000000 9074999 "benlim" TRUE FALSE
"699" 20 9225000 9299999 "benlim" TRUE TRUE
"700" 20 9300000 9374999 "benlim" TRUE FALSE
"701" 20 10275000 10349999 "benlim" FALSE TRUE
"702" 20 10950000 11024999 "benlim" TRUE FALSE
"703" 20 11025000 11099999 "benlim" FALSE TRUE
"704" 20 11400000 11474999 "benlim" FALSE TRUE
"705" 20 11700000 11774999 "benlim" TRUE FALSE
"706" 20 11850000 11924999 "benlim" TRUE FALSE
"707" 20 12075000 12149999 "benlim" TRUE TRUE
"708" 20 12225000 12299999 "benlim" FALSE TRUE
"709" 20 12525000 12599999 "benlim" TRUE FALSE
"710" 20 12675000 12749999 "benlim" TRUE FALSE
"711" 20 12750000 12824999 "benlim" TRUE FALSE
"712" 20 13425000 13499999 "benlim" FALSE TRUE
"713" 20 13500000 13574999 "benlim" FALSE TRUE
"714" 20 13725000 13799999 "benlim" FALSE TRUE
"715" 20 13875000 13949999 "benlim" FALSE TRUE
"716" 20 14175000 14249999 "benlim" FALSE TRUE
"717" 20 15900000 15974999 "benlim" FALSE TRUE
"718" 21 375000 449999 "benlim" TRUE FALSE
"719" 21 525000 599999 "benlim" TRUE FALSE
"720" 21 1800000 1874999 "benlim" FALSE TRUE
"721" 21 1875000 1949999 "benlim" FALSE TRUE
"722" 21 2025000 2099999 "benlim" TRUE FALSE
"723" 21 2100000 2174999 "benlim" FALSE TRUE
"724" 21 2175000 2249999 "benlim" TRUE FALSE
"725" 21 2550000 2624999 "benlim" TRUE FALSE
"726" 21 2625000 2699999 "benlim" TRUE TRUE
"727" 21 2775000 2849999 "benlim" FALSE TRUE
"728" 21 2850000 2924999 "benlim" FALSE TRUE
"729" 21 2925000 2999999 "benlim" FALSE TRUE
"730" 21 3000000 3074999 "benlim" FALSE TRUE
"731" 21 3075000 3149999 "benlim" FALSE TRUE
"732" 21 3825000 3899999 "benlim" FALSE TRUE
"733" 21 4050000 4124999 "benlim" FALSE TRUE
"734" 21 4350000 4424999 "benlim" TRUE FALSE
"735" 21 4425000 4499999 "benlim" TRUE FALSE
"736" 21 4500000 4574999 "benlim" TRUE FALSE
"737" 21 4575000 4649999 "benlim" FALSE TRUE
"738" 21 5025000 5099999 "benlim" TRUE FALSE
"739" 21 5100000 5174999 "benlim" FALSE TRUE
"740" 21 5175000 5249999 "benlim" FALSE TRUE
"741" 21 5400000 5474999 "benlim" TRUE TRUE
"742" 21 5475000 5549999 "benlim" TRUE FALSE
"743" 21 6600000 6674999 "benlim" FALSE TRUE
"744" 21 7950000 8024999 "benlim" FALSE TRUE
"745" 1 6450000 6524999 "benlim" TRUE FALSE
"746" 1 6525000 6599999 "benlim" FALSE TRUE
"747" 1 7050000 7124999 "benlim" TRUE TRUE
"748" 1 7125000 7199999 "benlim" TRUE FALSE
"749" 1 7200000 7274999 "benlim" TRUE FALSE
"750" 1 7500000 7574999 "benlim" FALSE TRUE
"751" 1 7650000 7724999 "benlim" TRUE TRUE
"752" 1 7875000 7949999 "benlim" FALSE TRUE
"753" 1 8100000 8174999 "benlim" TRUE FALSE
"754" 1 8175000 8249999 "benlim" TRUE TRUE
"755" 1 8850000 8924999 "benlim" FALSE TRUE
"756" 1 9525000 9599999 "benlim" TRUE FALSE
"757" 1 9600000 9674999 "benlim" FALSE TRUE
"758" 1 9975000 10049999 "benlim" FALSE TRUE
"759" 1 10125000 10199999 "benlim" TRUE FALSE
"760" 1 10200000 10274999 "benlim" TRUE TRUE
"761" 1 10500000 10574999 "benlim" TRUE FALSE
"762" 1 11025000 11099999 "benlim" TRUE FALSE
"763" 1 11175000 11249999 "benlim" TRUE FALSE
"764" 1 11250000 11324999 "benlim" TRUE FALSE
"765" 1 11550000 11624999 "benlim" TRUE FALSE
"766" 1 12075000 12149999 "benlim" FALSE TRUE
"767" 1 13950000 14024999 "benlim" FALSE TRUE
"768" 1 14175000 14249999 "benlim" TRUE FALSE
"769" 1 14325000 14399999 "benlim" TRUE FALSE
"770" 1 15150000 15224999 "benlim" FALSE TRUE
"771" 1 15525000 15599999 "benlim" TRUE FALSE
"772" 1 15600000 15674999 "benlim" FALSE TRUE
"773" 1 15675000 15749999 "benlim" TRUE TRUE
"774" 1 15750000 15824999 "benlim" FALSE TRUE
"775" 1 15900000 15974999 "benlim" TRUE TRUE
"776" 1 15975000 16049999 "benlim" TRUE TRUE
"777" 1 16050000 16124999 "benlim" TRUE TRUE
"778" 1 16125000 16199999 "benlim" TRUE FALSE
"779" 1 16275000 16349999 "benlim" TRUE TRUE
"780" 1 16350000 16424999 "benlim" FALSE TRUE
"781" 1 16425000 16499999 "benlim" TRUE TRUE
"782" 1 16650000 16724999 "benlim" TRUE TRUE
"783" 1 16800000 16874999 "benlim" TRUE TRUE
"784" 1 16875000 16949999 "benlim" TRUE TRUE
"785" 1 16950000 17024999 "benlim" TRUE TRUE
"786" 1 17025000 17099999 "benlim" TRUE FALSE
"787" 1 17100000 17174999 "benlim" FALSE TRUE
"788" 1 17325000 17399999 "benlim" FALSE TRUE
"789" 1 22275000 22349999 "benlim" FALSE TRUE
"790" 1 22350000 22424999 "benlim" FALSE TRUE
"791" 1 22950000 23024999 "benlim" FALSE TRUE
"792" 1 23925000 23999999 "benlim" FALSE TRUE
"793" 2 375000 449999 "benlim" FALSE TRUE
"794" 2 6000000 6074999 "benlim" TRUE FALSE
"795" 2 6900000 6974999 "benlim" TRUE FALSE
"796" 2 7500000 7574999 "benlim" FALSE TRUE
"797" 2 10050000 10124999 "benlim" TRUE FALSE
"798" 2 10875000 10949999 "benlim" TRUE FALSE
"799" 2 12075000 12149999 "benlim" TRUE FALSE
"800" 2 12450000 12524999 "benlim" TRUE FALSE
"801" 2 13125000 13199999 "benlim" TRUE FALSE
"802" 2 13350000 13424999 "benlim" TRUE TRUE
"803" 2 13425000 13499999 "benlim" TRUE FALSE
"804" 2 14475000 14549999 "benlim" FALSE TRUE
"805" 2 14550000 14624999 "benlim" TRUE FALSE
"806" 2 14925000 14999999 "benlim" TRUE TRUE
"807" 2 15300000 15374999 "benlim" TRUE FALSE
"808" 2 15675000 15749999 "benlim" TRUE FALSE
"809" 2 16350000 16424999 "benlim" FALSE TRUE
"810" 3 4350000 4424999 "benlim" FALSE TRUE
"811" 3 8625000 8699999 "benlim" TRUE FALSE
"812" 3 8700000 8774999 "benlim" TRUE FALSE
"813" 3 10650000 10724999 "benlim" FALSE TRUE
"814" 3 11625000 11699999 "benlim" TRUE FALSE
"815" 3 13800000 13874999 "benlim" FALSE TRUE
"816" 4 1125000 1199999 "benlim" NA TRUE
"817" 4 7200000 7274999 "benlim" FALSE TRUE
"818" 4 7275000 7349999 "benlim" FALSE TRUE
"819" 4 7500000 7574999 "benlim" TRUE FALSE
"820" 4 7950000 8024999 "benlim" FALSE TRUE
"821" 4 8175000 8249999 "benlim" FALSE TRUE
"822" 4 8550000 8624999 "benlim" FALSE TRUE
"823" 4 9075000 9149999 "benlim" FALSE TRUE
"824" 4 9300000 9374999 "benlim" FALSE TRUE
"825" 4 10950000 11024999 "benlim" FALSE TRUE
"826" 4 11325000 11399999 "benlim" TRUE FALSE
"827" 4 11400000 11474999 "benlim" FALSE TRUE
"828" 4 11550000 11624999 "benlim" TRUE FALSE
"829" 4 11775000 11849999 "benlim" FALSE TRUE
"830" 4 11850000 11924999 "benlim" FALSE TRUE
"831" 4 11925000 11999999 "benlim" TRUE FALSE
"832" 4 12375000 12449999 "benlim" TRUE FALSE
"833" 4 12825000 12899999 "benlim" FALSE TRUE
"834" 4 13125000 13199999 "benlim" FALSE TRUE
"835" 4 13200000 13274999 "benlim" TRUE TRUE
"836" 4 13350000 13424999 "benlim" FALSE TRUE
"837" 4 13875000 13949999 "benlim" TRUE FALSE
"838" 4 14400000 14474999 "benlim" TRUE FALSE
"839" 4 14475000 14549999 "benlim" FALSE TRUE
"840" 4 15525000 15599999 "benlim" TRUE FALSE
"841" 4 16575000 16649999 "benlim" FALSE TRUE
"842" 4 17175000 17249999 "benlim" TRUE FALSE
"843" 4 18075000 18149999 "benlim" TRUE FALSE
"844" 4 18450000 18524999 "benlim" FALSE TRUE
"845" 4 18825000 18899999 "benlim" FALSE TRUE
"846" 4 19125000 19199999 "benlim" FALSE TRUE
"847" 4 19200000 19274999 "benlim" FALSE TRUE
"848" 4 20025000 20099999 "benlim" TRUE FALSE
"849" 4 20325000 20399999 "benlim" FALSE TRUE
"850" 4 20475000 20549999 "benlim" FALSE TRUE
"851" 4 20550000 20624999 "benlim" TRUE FALSE
"852" 4 20700000 20774999 "benlim" TRUE FALSE
"853" 4 20925000 20999999 "benlim" FALSE TRUE
"854" 4 21225000 21299999 "benlim" FALSE TRUE
"855" 4 21300000 21374999 "benlim" FALSE TRUE
"856" 4 21375000 21449999 "benlim" TRUE TRUE
"857" 4 21600000 21674999 "benlim" FALSE TRUE
"858" 4 21675000 21749999 "benlim" TRUE TRUE
"859" 4 21975000 22049999 "benlim" TRUE FALSE
"860" 4 22125000 22199999 "benlim" TRUE TRUE
"861" 4 22425000 22499999 "benlim" TRUE FALSE
"862" 4 23550000 23624999 "benlim" TRUE FALSE
"863" 4 23925000 23999999 "benlim" TRUE FALSE
"864" 4 24075000 24149999 "benlim" TRUE FALSE
"865" 4 24150000 24224999 "benlim" TRUE TRUE
"866" 4 24225000 24299999 "benlim" FALSE TRUE
"867" 4 24300000 24374999 "benlim" TRUE TRUE
"868" 4 24375000 24449999 "benlim" TRUE TRUE
"869" 4 24450000 24524999 "benlim" FALSE TRUE
"870" 4 24675000 24749999 "benlim" TRUE FALSE
"871" 4 24750000 24824999 "benlim" TRUE FALSE
"872" 4 25500000 25574999 "benlim" FALSE TRUE
"873" 4 25725000 25799999 "benlim" FALSE TRUE
"874" 4 25800000 25874999 "benlim" TRUE TRUE
"875" 4 25875000 25949999 "benlim" TRUE TRUE
"876" 4 26025000 26099999 "benlim" FALSE TRUE
"877" 4 26250000 26324999 "benlim" TRUE FALSE
"878" 4 26400000 26474999 "benlim" TRUE FALSE
"879" 4 27000000 27074999 "benlim" FALSE TRUE
"880" 4 27225000 27299999 "benlim" FALSE TRUE
"881" 4 27900000 27974999 "benlim" FALSE TRUE
"882" 5 4050000 4124999 "benlim" FALSE TRUE
"883" 5 5850000 5924999 "benlim" FALSE TRUE
"884" 5 6900000 6974999 "benlim" FALSE TRUE
"885" 6 300000 374999 "benlim" FALSE TRUE
"886" 6 3975000 4049999 "benlim" TRUE FALSE
"887" 6 7500000 7574999 "benlim" TRUE FALSE
"888" 6 7725000 7799999 "benlim" TRUE FALSE
"889" 6 12375000 12449999 "benlim" FALSE TRUE
"890" 6 14400000 14474999 "benlim" FALSE TRUE
"891" 6 16575000 16649999 "benlim" FALSE TRUE
"892" 7 1875000 1949999 "benlim" FALSE TRUE
"893" 7 2025000 2099999 "benlim" FALSE TRUE
"894" 7 5700000 5774999 "benlim" TRUE TRUE
"895" 7 6525000 6599999 "benlim" TRUE FALSE
"896" 7 6675000 6749999 "benlim" FALSE TRUE
"897" 7 6750000 6824999 "benlim" TRUE TRUE
"898" 7 6975000 7049999 "benlim" TRUE FALSE
"899" 7 7800000 7874999 "benlim" FALSE TRUE
"900" 7 7950000 8024999 "benlim" FALSE TRUE
"901" 7 8025000 8099999 "benlim" TRUE FALSE
"902" 7 8175000 8249999 "benlim" TRUE TRUE
"903" 7 8250000 8324999 "benlim" TRUE FALSE
"904" 7 8400000 8474999 "benlim" TRUE FALSE
"905" 7 8775000 8849999 "benlim" FALSE TRUE
"906" 7 8850000 8924999 "benlim" TRUE FALSE
"907" 7 8925000 8999999 "benlim" TRUE FALSE
"908" 7 9000000 9074999 "benlim" FALSE TRUE
"909" 7 9225000 9299999 "benlim" TRUE TRUE
"910" 7 9375000 9449999 "benlim" TRUE TRUE
"911" 7 9525000 9599999 "benlim" FALSE TRUE
"912" 7 9900000 9974999 "benlim" FALSE TRUE
"913" 7 9975000 10049999 "benlim" TRUE TRUE
"914" 7 11475000 11549999 "benlim" TRUE FALSE
"915" 7 12225000 12299999 "benlim" TRUE TRUE
"916" 7 12375000 12449999 "benlim" TRUE FALSE
"917" 7 12450000 12524999 "benlim" TRUE TRUE
"918" 7 12525000 12599999 "benlim" TRUE FALSE
"919" 7 12675000 12749999 "benlim" TRUE TRUE
"920" 7 13050000 13124999 "benlim" TRUE FALSE
"921" 7 13425000 13499999 "benlim" TRUE TRUE
"922" 7 13500000 13574999 "benlim" TRUE TRUE
"923" 7 13575000 13649999 "benlim" TRUE TRUE
"924" 7 13725000 13799999 "benlim" TRUE FALSE
"925" 7 13875000 13949999 "benlim" TRUE TRUE
"926" 7 13950000 14024999 "benlim" TRUE FALSE
"927" 7 14475000 14549999 "benlim" FALSE TRUE
"928" 7 14550000 14624999 "benlim" TRUE FALSE
"929" 7 14625000 14699999 "benlim" TRUE FALSE
"930" 7 14700000 14774999 "benlim" TRUE TRUE
"931" 7 14775000 14849999 "benlim" TRUE TRUE
"932" 7 14850000 14924999 "benlim" TRUE TRUE
"933" 7 15000000 15074999 "benlim" TRUE FALSE
"934" 7 15300000 15374999 "benlim" TRUE FALSE
"935" 7 15450000 15524999 "benlim" TRUE FALSE
"936" 7 15525000 15599999 "benlim" TRUE FALSE
"937" 7 15750000 15824999 "benlim" TRUE FALSE
"938" 7 15825000 15899999 "benlim" TRUE FALSE
"939" 7 16275000 16349999 "benlim" TRUE FALSE
"940" 7 16800000 16874999 "benlim" TRUE FALSE
"941" 7 17175000 17249999 "benlim" TRUE FALSE
"942" 7 17325000 17399999 "benlim" TRUE FALSE
"943" 7 17400000 17474999 "benlim" TRUE TRUE
"944" 7 17475000 17549999 "benlim" TRUE FALSE
"945" 7 17550000 17624999 "benlim" TRUE FALSE
"946" 7 18000000 18074999 "benlim" TRUE FALSE
"947" 7 18225000 18299999 "benlim" TRUE FALSE
"948" 7 18300000 18374999 "benlim" TRUE FALSE
"949" 7 18375000 18449999 "benlim" TRUE FALSE
"950" 7 19500000 19574999 "benlim" FALSE TRUE
"951" 7 19650000 19724999 "benlim" TRUE FALSE
"952" 7 19800000 19874999 "benlim" TRUE FALSE
"953" 7 19875000 19949999 "benlim" FALSE TRUE
"954" 7 20775000 20849999 "benlim" FALSE TRUE
"955" 7 27225000 27299999 "benlim" FALSE TRUE
"956" 8 6000000 6074999 "benlim" FALSE TRUE
"957" 8 7050000 7124999 "benlim" TRUE TRUE
"958" 8 7125000 7199999 "benlim" TRUE TRUE
"959" 8 7950000 8024999 "benlim" TRUE TRUE
"960" 8 8025000 8099999 "benlim" TRUE FALSE
"961" 8 8100000 8174999 "benlim" TRUE TRUE
"962" 8 8175000 8249999 "benlim" TRUE TRUE
"963" 8 8625000 8699999 "benlim" TRUE FALSE
"964" 8 8700000 8774999 "benlim" TRUE TRUE
"965" 8 10275000 10349999 "benlim" FALSE TRUE
"966" 8 10425000 10499999 "benlim" FALSE TRUE
"967" 8 10575000 10649999 "benlim" FALSE TRUE
"968" 8 11250000 11324999 "benlim" FALSE TRUE
"969" 8 11625000 11699999 "benlim" FALSE TRUE
"970" 8 12525000 12599999 "benlim" FALSE TRUE
"971" 8 15675000 15749999 "benlim" FALSE TRUE
"972" 9 3225000 3299999 "benlim" FALSE TRUE
"973" 9 5625000 5699999 "benlim" FALSE TRUE
"974" 9 8775000 8849999 "benlim" FALSE TRUE
"975" 9 9000000 9074999 "benlim" TRUE FALSE
"976" 9 9975000 10049999 "benlim" TRUE FALSE
"977" 9 10125000 10199999 "benlim" TRUE FALSE
"978" 9 11625000 11699999 "benlim" FALSE TRUE
"979" 9 11850000 11924999 "benlim" TRUE TRUE
"980" 9 12150000 12224999 "benlim" FALSE TRUE
"981" 9 12900000 12974999 "benlim" FALSE TRUE
"982" 9 13350000 13424999 "benlim" FALSE TRUE
"983" 9 13800000 13874999 "benlim" TRUE TRUE
"984" 10 375000 449999 "benlim" FALSE TRUE
"985" 10 450000 524999 "benlim" FALSE TRUE
"986" 10 900000 974999 "benlim" FALSE TRUE
"987" 10 11100000 11174999 "benlim" FALSE TRUE
"988" 10 13200000 13274999 "benlim" FALSE TRUE
"989" 10 14400000 14474999 "benlim" FALSE TRUE
"990" 10 14475000 14549999 "benlim" FALSE TRUE
"991" 11 975000 1049999 "benlim" FALSE TRUE
"992" 11 3150000 3224999 "benlim" FALSE TRUE
"993" 11 3225000 3299999 "benlim" TRUE FALSE
"994" 11 6150000 6224999 "benlim" FALSE TRUE
"995" 11 6300000 6374999 "benlim" FALSE TRUE
